自助序号,异常类型,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
83,T21,L1正则多因素逻辑回归,0.8333333333333333,1.0,3.1666666666666665,142.0,0.20833333333333331,0.993006993006993,0.45454545454545453,0.2857142857142857,0.295171629546178,0.6006701631701632,0.9716553287981861,0.62447379009879,0.2539780029886328,0.027210884353741492,0.012471655328798185,0.022728350176167318,0.11214619726677905,0.17012556871305196,1.0090144355583845,0.027210884353741492,0.023963585869366404
84,T13,对应染色体三标准差Z值规则,1.6,2.7,6.6000000000000005,136.1,0.19512195121951217,0.9805475504322767,0.3720930232558139,0.25599999999999995,0.23924992713056162,0.5878347508258944,0.9367346938775509,0.5309149888448932,0.19540270218357503,0.055782312925170066,0.029251700680272108,,,,,,
84,T13,L1正则多因素逻辑回归,1.9166666666666665,3.5,6.283333333333333,135.3,0.23373983739837398,0.9747838616714698,0.35384615384615387,0.28151774785801714,0.2540299706032616,0.6042618495349219,0.9334467120181406,0.7398691259967355,0.4023527497536056,0.055782312925170066,0.036848072562358274,0.043660524369733944,0.1856796191801062,-0.03915083550653198,0.81404938717624,0.055782312925170066,0.03817191047509854
84,T18,对应染色体三标准差Z值规则,0.0,5.95,16.183333333333334,124.86666666666667,0.0,0.9545164989170596,0.0,,-0.07223944288802163,0.4772582494585298,0.8494331065759638,0.6061152012866263,0.14723428228681162,0.1100907029478458,0.04047619047619047,,,,,,
84,T18,L1正则多因素逻辑回归,4.5,3.4166666666666665,11.683333333333334,127.4,0.2780638516992791,0.9738820231876673,0.5684210526315789,0.37344398340248963,0.34935266149576366,0.6259729374434732,0.8972789115646259,0.8873104198072291,0.5950344771508548,0.1100907029478458,0.05385487528344671,0.06776072500685618,0.233423031660596,0.30660809124883087,0.8652335642136753,0.1100907029478458,0.0801375475779824
84,T21,对应染色体三标准差Z值规则,0.0,0.0,4.583333333333333,142.41666666666666,0.0,1.0,,,,0.5,0.9688208616780045,0.44105395677075016,0.029554686779907864,0.031179138321995464,0.0,,,,,,
84,T21,L1正则多因素逻辑回归,1.1666666666666665,1.0,3.4166666666666665,141.41666666666666,0.2545454545454545,0.9929783499122293,0.5384615384615384,0.345679012345679,0.35699142763391406,0.6237619022288419,0.9699546485260769,0.6173534053229783,0.31110233564805084,0.031179138321995464,0.014739229024943309,0.024864357839643098,0.12295158128998392,0.29258246561953005,1.018742747616202,0.031179138321995464,0.025408159644675212
85,T13,对应染色体三标准差Z值规则,0.0,2.854761904761905,6.333333333333333,137.81190476190477,0.0,0.9797054840893703,0.0,,-0.029861070402486374,0.48985274204468515,0.9374959507612569,0.4898980270581668,0.08069559605930342,0.043083900226757364,0.019420149011985743,,,,,,
85,T13,L1正则多因素逻辑回归,1.1666666666666665,2.95,5.166666666666666,137.71666666666664,0.1842105263157895,0.9790284360189574,0.28340080971659914,0.22328548644338117,0.2008963094031414,0.5816194811673734,0.9447845804988662,0.6193702562092435,0.21210944391467762,0.043083900226757364,0.028004535147392286,0.038966087349857896,0.1808644558426667,-1.435949290426347,0.4498440211749146,0.043083900226757364,0.039031439238385535
85,T18,对应染色体三标准差Z值规则,0.0,6.514285714285713,9.5,130.9857142857143,0.0,0.9526233766233767,0.0,,-0.05660147814495188,0.47631168831168835,0.8910592808551993,0.5210472342472343,0.0691616184195809,0.06462585034013606,0.044314868804664724,,,,,,
85,T18,L1正则多因素逻辑回归,4.75,3.583333333333333,4.750000000000001,133.91666666666669,0.5,0.9739393939393939,0.5700000000000001,0.5327102803738318,0.5038955762340563,0.7369696969696969,0.9433106575963718,0.9196085972507027,0.6632636763533221,0.06462585034013606,0.05668934240362811,0.036801448907789976,0.13680308872502772,-0.21824435370299625,1.0430461260760409,0.06462585034013606,0.07606673884175291
85,T21,对应染色体三标准差Z值规则,0.0,0.0,4.25,142.75,0.0,1.0,,,,0.5,0.9710884353741497,0.4601366057222655,0.030584642663532113,0.02891156462585034,0.0,,,,,,
85,T21,L1正则多因素逻辑回归,0.6666666666666666,0.0,3.583333333333333,142.75,0.1568627450980392,1.0,1.0,0.2711864406779661,0.3911797196863994,0.5784313725490196,0.9756235827664398,0.598233315509508,0.19550637876809016,0.02891156462585034,0.0045351473922902496,0.025109316068774142,0.12232276932458958,-0.2647213523631661,0.8820127527623931,0.02891156462585034,0.025523894661854812
86,T13,对应染色体三标准差Z值规则,0.0,3.604761904761905,6.35,137.0452380952381,0.0,0.9743706938872242,0.0,,-0.0336889846550991,0.4871853469436121,0.9322805312601231,0.5670021635967148,0.08546648723648395,0.04319727891156462,0.024522189828312276,,,,,,
86,T13,L1正则多因素逻辑回归,1.3333333333333333,3.45,5.016666666666667,137.20000000000002,0.2099737532808399,0.9754710273729116,0.2787456445993031,0.23952095808383234,0.21248622193517255,0.5927223903268757,0.9424036281179138,0.6538512138524456,0.3098130260921163,0.04319727891156462,0.03253968253968254,0.03645869764817856,0.1716629897861071,-1.09126524873782,0.5524203779924,0.04319727891156462,0.037941639192502964
86,T18,对应染色体三标准差Z值规则,0.0,7.271428571428571,10.95,128.77857142857144,0.0,0.9465532629810469,0.0,,-0.06471799412390414,0.47327663149052346,0.8760447035957241,0.5909209286744742,0.09277296062972223,0.07448979591836734,0.04946550048590864,,,,,,
86,T18,L1正则多因素逻辑回归,5.2,2.6666666666666665,5.750000000000001,133.38333333333333,0.4748858447488584,0.9803993629792969,0.6610169491525424,0.5527015057573074,0.5311643314687927,0.7276426038640776,0.9427437641723355,0.9028365491893707,0.680319143609486,0.07448979591836734,0.053514739229024944,0.03946849920997655,0.15246451751402076,-0.10291569345503357,0.984708677053767,0.07448979591836734,0.07790982421293759
86,T21,对应染色体三标准差Z值规则,0.0,0.0,1.9999999999999998,145.0,0.0,1.0,,,,0.5,0.9863945578231292,0.404618682722131,0.018896124780766122,0.013605442176870746,0.0,,,,,,
86,T21,L1正则多因素逻辑回归,0.5833333333333333,0.5,1.4166666666666665,144.5,0.2916666666666667,0.996551724137931,0.5384615384615384,0.3783783783783784,0.3903796630481979,0.6441091954022988,0.9869614512471656,0.650815772669221,0.3121980770521387,0.013605442176870746,0.0073696145124716545,0.011076683767909419,0.0658636714850212,0.09265136651379863,1.2524876830912692,0.013605442176870746,0.02624662873254361
87,T13,对应染色体三标准差Z值规则,0.0,2.5500000000000003,5.083333333333333,139.36666666666667,0.0,0.9820317087492659,0.0,,-0.02514599996719715,0.49101585437463297,0.9480725623582767,0.5367095674942002,0.09983653429448414,0.03458049886621315,0.017346938775510204,,,,,,
87,T13,L1正则多因素逻辑回归,0.8333333333333333,3.45,4.25,138.46666666666667,0.16393442622950818,0.9756899588960658,0.19455252918287935,0.1779359430604982,0.15167848624242625,0.569812192562787,0.9476190476190477,0.5838067826304588,0.18372106627431253,0.03458049886621315,0.02913832199546485,0.032110391968181176,0.15796478722058543,-1.8602339603152354,0.3796524013845848,0.03458049886621315,0.035561796039548586
87,T18,对应染色体三标准差Z值规则,0.0,5.033333333333333,14.633333333333335,127.33333333333334,0.0,0.9619743137748679,0.0,,-0.06260614607508955,0.48098715688743393,0.8662131519274378,0.6166194087085812,0.13227485870541275,0.09954648526077098,0.03424036281179138,,,,,,
87,T18,L1正则多因素逻辑回归,5.75,1.9166666666666665,8.883333333333333,130.45000000000002,0.3929384965831435,0.985520020146059,0.7500000000000001,0.515695067264574,0.509622304846972,0.6892292583646012,0.9265306122448981,0.8491127875273409,0.6173361689608611,0.09954648526077098,0.05215419501133786,0.05784250997154302,0.2316634067528769,0.1256329086057002,0.7769331204487607,0.09954648526077098,0.07217725927102082
87,T21,对应染色体三标准差Z值规则,0.0,0.0,3.1666666666666665,143.83333333333331,0.0,1.0,,,,0.5,0.9784580498866213,0.4221808867475755,0.02153484550833209,0.021541950113378682,0.0,,,,,,
87,T21,L1正则多因素逻辑回归,0.5833333333333333,0.5,2.583333333333333,143.33333333333331,0.1842105263157895,0.996523754345307,0.5384615384615384,0.27450980392156865,0.30678772556970946,0.5903671403305483,0.9790249433106577,0.48792157101908873,0.20890537184975305,0.021541950113378682,0.0073696145124716545,0.018801956884591957,0.10369939906886919,-1.6866698420394488,0.5623009749326786,0.021541950113378682,0.025409501326919968
88,T13,对应染色体三标准差Z值规则,0.2,2.138095238095238,8.05,136.61190476190478,0.024242424242424242,0.9845903045903045,0.0855397148676171,0.03777827749044299,0.016249132482373817,0.5044163644163644,0.9306932296728214,0.6057718324384993,0.14107726194572778,0.05612244897959184,0.015905409782960803,,,,,,
88,T13,L1正则多因素逻辑回归,1.1666666666666665,5.15,7.083333333333333,133.60000000000002,0.1414141414141414,0.9628828828828828,0.18469656992084432,0.16018306636155608,0.11837229919145253,0.5521485121485121,0.9167800453514738,0.4736377243043912,0.16033455104323113,0.05612244897959184,0.042970521541950114,0.05319462239300241,0.2600979549719209,-2.5504060661198737,0.06829088155828397,0.05612244897959184,0.038157585251391374
88,T18,对应染色体三标准差Z值规则,0.0,5.404761904761904,13.233333333333333,128.36190476190475,0.0,0.9595956000142395,0.0,,-0.061450388492284194,0.47979780000711975,0.8732102364755425,0.6133192349764311,0.13015387357601557,0.09002267573696145,0.036767087787495954,,,,,,
88,T18,L1正则多因素逻辑回归,5.7,4.25,7.533333333333333,129.51666666666668,0.43073047858942065,0.9682282581609768,0.5728643216080402,0.49173256649892166,0.45455401513229476,0.6994793683751988,0.9198412698412699,0.8822282063322988,0.6372043837622192,0.09002267573696145,0.06768707482993197,0.05143584334414078,0.19211739058170257,-0.13178429433263794,0.8898327511240671,0.09002267573696145,0.08801322212153127
88,T21,对应染色体三标准差Z值规则,0.0,0.0,3.583333333333333,143.41666666666666,0.0,1.0,,,,0.5,0.9756235827664398,0.37994431371186377,0.023690973456537742,0.02437641723356009,0.0,,,,,,
88,T21,L1正则多因素逻辑回归,0.6666666666666666,0.0,2.9166666666666665,143.41666666666666,0.18604651162790697,1.0,1.0,0.3137254901960785,0.4270108842640552,0.5930232558139534,0.98015873015873,0.7409770388973935,0.2537997847792387,0.02437641723356009,0.0045351473922902496,0.02055065437100136,0.0995205045604005,0.5727483814612431,1.2268154255378698,0.02437641723356009,0.027982814903367455
89,T13,对应染色体三标准差Z值规则,0.0,5.685714285714286,6.933333333333334,134.38095238095238,0.0,0.9594070850615354,0.0,,-0.044627558261789026,0.4797035425307677,0.9141561386459346,0.44145221325358763,0.050147947054349565,0.047165532879818596,0.03867832847424684,,,,,,
89,T13,L1正则多因素逻辑回归,0.9166666666666666,2.75,6.016666666666666,137.31666666666666,0.13221153846153846,0.9803664921465969,0.25,0.1729559748427673,0.15303218112615144,0.5562890153040677,0.9403628117913831,0.5247888155692474,0.20600820365139014,0.047165532879818596,0.02494331065759637,0.042548885644770065,0.21470791168710684,-2.0185727092837364,0.24558280497561952,0.047165532879818596,0.034853524223556025
89,T18,对应染色体三标准差Z值规则,0.0,8.395238095238094,6.500000000000001,132.10476190476192,0.0,0.9402474156922557,0.0,,-0.05293536956273014,0.47012370784612784,0.8986718496922579,0.5714918665096602,0.05365891469136146,0.04421768707482993,0.05711046323291222,,,,,,
89,T18,L1正则多因素逻辑回归,2.95,3.4166666666666665,3.55,137.08333333333334,0.4538461538461539,0.9756820877817319,0.46335078534031415,0.4585492227979275,0.4337968289107969,0.7147641208139429,0.9526077097505669,0.7960211437435636,0.5529642817341507,0.04421768707482993,0.043310657596371885,0.03181641351040211,0.14350322228412526,-1.0827134090630808,0.7520858489541408,0.04421768707482993,0.0704214838749812
89,T21,对应染色体三标准差Z值规则,0.0,0.0,2.1666666666666665,144.83333333333331,0.0,1.0,,,,0.5,0.9852607709750567,0.42856700261763564,0.018747044813923086,0.014739229024943309,0.0,,,,,,
89,T21,L1正则多因素逻辑回归,0.6666666666666666,0.0,1.5,144.83333333333331,0.3076923076923077,1.0,1.0,0.47058823529411764,0.5518498766105251,0.6538461538461539,0.9897959183673469,0.7300711946281565,0.3378289798147536,0.014739229024943309,0.0045351473922902496,0.011491371681728969,0.06538896156609149,0.7256544706183403,1.432633999668432,0.014739229024943309,0.026170998117400417
90,T13,对应染色体三标准差Z值规则,0.2,3.3499999999999996,4.033333333333333,139.41666666666666,0.047244094488188976,0.9765351389213168,0.05633802816901409,0.05139186295503212,0.02590526503850359,0.5118896167047529,0.9497732426303853,0.5137558905416999,0.05703738980554148,0.028798185941043084,0.02414965986394558,,,,,,
90,T13,L1正则多因素逻辑回归,1.25,3.45,2.9833333333333334,139.31666666666666,0.2952755905511811,0.9758346953070278,0.26595744680851063,0.27985074626865675,0.25772067424259737,0.6355551429291044,0.9562358276643991,0.6827368619548286,0.32506421433012517,0.028798185941043084,0.03197278911564626,0.024013243192708252,0.11841920314817767,-1.090247030480766,0.71768918737739,0.028798185941043084,0.03962529531341537
90,T18,对应染色体三标准差Z值规则,0.0,6.059523809523809,7.55,133.3904761904762,0.0,0.9565469787771689,0.0,,-0.04824647601432974,0.47827348938858444,0.907418205377389,0.5001553421433793,0.05406820527506127,0.05136054421768707,0.04122125040492388,,,,,,
90,T18,L1正则多因素逻辑回归,3.5,0.9166666666666666,4.050000000000001,138.53333333333333,0.46357615894039733,0.9934265567108881,0.7924528301886792,0.5849582172701949,0.590907935605195,0.7285013578256427,0.9662131519274376,0.9127186714396638,0.6413767448143171,0.05136054421768707,0.0300453514739229,0.02854018017017777,0.11389689895928971,-0.14209023246078162,1.088294202699047,0.05136054421768707,0.06138752354628482
90,T21,对应染色体三标准差Z值规则,0.0,0.0,3.6666666666666665,143.33333333333334,0.0,1.0,,,,0.5,0.9750566893424036,0.5079379341588642,0.027600884751442248,0.024943310657596373,0.0,,,,,,
90,T21,L1正则多因素逻辑回归,0.5,1.0,3.1666666666666665,142.33333333333331,0.13636363636363638,0.9930232558139535,0.3333333333333333,0.1935483870967742,0.20078093432389835,0.5646934460887949,0.971655328798186,0.4592573995771667,0.15948712671859153,0.024943310657596373,0.01020408163265306,0.022581045670228332,0.11850287050163508,-2.0791641327724966,0.41181644086509456,0.024943310657596373,0.02463298613010311
91,T13,对应染色体三标准差Z值规则,0.2,3.5380952380952384,4.783333333333333,138.4785714285714,0.04013377926421405,0.9750867604405921,0.05350318471337579,0.04586404586404586,0.017497223416517278,0.5076102698524031,0.9433916423712341,0.48294526704388785,0.0527797682360425,0.03390022675736961,0.025429219306770324,,,,,,
91,T13,L1正则多因素逻辑回归,1.3333333333333333,2.45,3.65,139.56666666666666,0.26755852842809363,0.9827485036967493,0.3524229074889868,0.3041825095057034,0.28606754779666743,0.6251535160624214,0.9585034013605442,0.6776142783857739,0.2629998568726664,0.03390022675736961,0.025736961451247164,0.029052189095766873,0.13680755987710444,-1.0037981170538017,0.6491122111260518,0.03390022675736961,0.03454277972992474
91,T18,对应染色体三标准差Z值规则,0.0,6.999999999999999,8.133333333333333,131.86666666666667,0.0,0.9495919347095535,0.0,,-0.05411532643317228,0.47479596735477675,0.8970521541950114,0.5874904153282792,0.07225035071747907,0.05532879818594104,0.047619047619047616,,,,,,
91,T18,L1正则多因素逻辑回归,2.75,3.583333333333333,5.383333333333334,135.28333333333333,0.33811475409836067,0.9741958713394142,0.4342105263157895,0.38018433179723504,0.35164810394127205,0.6561553127188875,0.9390022675736961,0.7847031169015146,0.4498115053087632,0.05532879818594104,0.043083900226757364,0.041560868221616885,0.17652317304966364,-0.8497566691509494,0.6645607719749383,0.05532879818594104,0.06402385629999564
91,T21,对应染色体三标准差Z值规则,0.0,0.0,2.916666666666667,144.08333333333331,0.0,1.0,,,,0.5,0.9801587301587302,0.4078452017012703,0.019106952808245127,0.01984126984126984,0.0,,,,,,
91,T21,L1正则多因素逻辑回归,0.8333333333333333,1.0,2.0833333333333335,143.08333333333331,0.28571428571428564,0.9930595720069404,0.45454545454545453,0.35087719298245607,0.3503064614646374,0.639386928860613,0.9790249433106577,0.4691756077792595,0.2997002712934762,0.01984126984126984,0.012471655328798185,0.01609684954788391,0.09243904519459156,-0.8646510023734884,0.8209073447487457,0.01984126984126984,0.025406674955013482
92,T13,对应染色体三标准差Z值规则,0.2,4.121428571428572,7.449999999999999,135.22857142857143,0.026143790849673207,0.9704239069147573,0.04628099173553719,0.03341288782816229,-0.0045131179264131325,0.4982838488822153,0.9212827988338191,0.39574241901574003,0.04601983838911075,0.05204081632653061,0.029397473275024295,,,,,,
