重复序号,有效标志,抽样技术误差标准差,达标事件数,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
313,1,0.004822748422177978,485,208.44394617165315,213.22153834994464,0,36.43617476,151,16,0.3605549544969955,-0.1226634978716311,-0.08815103320652558,-0.03994202200159669,0.17916431658190604,0.6168166237430046,0.653376253641176,0.9275194998416791,0.6486460962604951,0.6846642357758561,0.9385011847313807,0.3451812213136173,0.37618258542407146,0.7773532462770205,
314,1,0.0055185893307264314,483,209.71467094081774,214.32048624497133,0,36.43617476,151,16,0.36949759380632197,-0.13039138476809653,-0.10817197531317244,-0.04367871505997221,0.19239514992164503,0.6124182935399176,0.647586714469625,0.9281374688743084,0.6430596194253393,0.67782861632259,0.9391126223479974,0.32832395250725643,0.35667185145499875,0.7570209261144768,
315,1,0.004480502511378999,491,204.8811598485509,210.65800587980112,0,29.716817785,44,123,0.3487636316140611,-0.12443406996212437,-0.08655681632544737,-0.03759534682933912,0.18096685028379997,0.6374185048576902,0.6728109584500166,0.925658013894596,0.8169312716284456,0.8448054855528451,0.9770219880853692,0.5916162936758075,0.6272827911307298,0.9072203735269516,
316,1,0.004381584158233734,485,211.63175796987338,217.46719588191627,0,36.43617476,151,16,0.3494183066516884,-0.12007385623646658,-0.08041331353180034,-0.045030950224188925,0.1716772831845404,0.6158673265513276,0.6515402354654026,0.9214561100689916,0.647539319091404,0.6825768393226646,0.9328411466702676,0.35239619553266105,0.38401121109669145,0.7755721808923406,
317,1,0.003790406748614327,488,209.93982499021303,215.29850964112092,0,36.43617476,151,16,0.36113741658235055,-0.12346634265208774,-0.08381695370870187,-0.03990748839956202,0.18297640786303113,0.6259428166791303,0.6619123954208921,0.933010592871124,0.6531096107076112,0.6885175643138252,0.9420760374510616,0.34539815141584995,0.376603088513857,0.7795731200352751,
318,1,0.00470508801330762,488,207.17791681796314,210.92881128784268,0,36.43617476,151,16,0.3491231078959014,-0.1291377411881125,-0.09181543193250723,-0.050746712452046615,0.195709798546402,0.6349885503679731,0.6704401660069665,0.9207146819400279,0.6695142203220882,0.7041445507988462,0.9330043328331724,0.33376462547939806,0.3640494462336126,0.7512302820654257,
319,1,0.0062132512742893945,483,214.33335705401475,220.1104471402096,0,36.43617476,151,16,0.34346689860856694,-0.11076407778835727,-0.09085812087743711,-0.046885092723995624,0.18460108709956247,0.6238975328545165,0.6581329007513614,0.9114649649904022,0.6529913089680487,0.6867766481704575,0.9229299964244918,0.3811100743127172,0.4113323785149362,0.7743493562064883,
320,1,0.003537353492360005,481,211.74888783764644,218.26484973973038,0,36.43617476,151,16,0.3500167987680019,-0.12677260238858215,-0.08524686217799458,-0.04939749816419906,0.18338418020505526,0.6148147134544474,0.6507795458236779,0.917090498655463,0.640028556212783,0.6756207938663161,0.926533031979358,0.4214184930322264,0.4550484372454305,0.8191606836806778,
321,1,0.004545567379137686,480,212.4708389387517,217.90201190998704,0,36.43617476,151,16,0.3539725891731385,-0.12867713608849088,-0.08635708584979623,-0.04966210787181919,0.16850685950887048,0.611001988467293,0.6477213538221988,0.9181176260647218,0.6416085805958014,0.6778017748274885,0.9292159123164343,0.3265538465790182,0.3571461523502313,0.7561181591773645,
322,1,0.0047880531120208306,486,212.5395759206452,218.81873244945297,0,36.43617476,151,16,0.36112987106481587,-0.12377565097172445,-0.08618464777936717,-0.04832890577099676,0.1775084219651568,0.6167950192725237,0.6530231153805315,0.9283110008423424,0.6454281035887166,0.6812458281920771,0.9383203493041846,0.42337010426162996,0.4569982779815521,0.8327599464389634,
323,1,0.005572830170224205,485,207.06397045593334,213.14345711210888,0,36.43617476,151,16,0.35505733419642843,-0.1204749546628954,-0.08112699853427334,-0.040236272556934315,0.1977856023042864,0.6238493404720291,0.6603570679285907,0.9190323866381536,0.6518134918084961,0.6878712565020267,0.9292310820051408,0.4358088835169215,0.4702026486925167,0.8272900543756116,
324,1,0.005061024592187587,491,205.45898544836837,209.3648953749617,0,36.43617476,151,16,0.35405704590489384,-0.13034418479713739,-0.08455100307356901,-0.029571123941047106,0.18052296957267183,0.6453366371165848,0.6796904747550561,0.9326968162603129,0.681215468699353,0.7145069428039169,0.9445173093532909,0.33879540491528914,0.36965104679025285,0.7630408576539629,
325,1,0.008335831953007543,474,214.54614428272595,218.87655896712278,0,36.43617476,151,16,0.3569630895540679,-0.12500728889243193,-0.09416234987560408,-0.04733379220074718,0.1774574489093347,0.6153270201191424,0.6493256778655977,0.9100180998916633,0.6473841718939403,0.6809530680748593,0.9228632591410602,0.33884778876877575,0.36677011754162187,0.7405233651530445,
326,1,0.0045373220806901645,491,207.22119337339322,211.81822560192694,0,36.43617476,151,16,0.3396098105987431,-0.1409707412998035,-0.08605969163918667,-0.04206884506627516,0.18623596954962265,0.6383954672800843,0.6725975128679461,0.9213301413442184,0.6737528611177483,0.7069304067106436,0.9338947690666011,0.40854704549207654,0.44217997255824937,0.8050903176861752,
327,1,0.0050349256396307685,486,210.44868798812814,215.8426696333019,0,29.756464415,48,119,0.35130978435993004,-0.138875161075216,-0.10066070535483482,-0.050430862766575636,0.17349476796233576,0.6178425425370341,0.6540703452849517,0.9197639926086151,0.7315410161776827,0.7644524919745361,0.9568387396576338,0.5677744986029094,0.6043291855104224,0.8991596568645823,
328,1,0.0052177204892027255,488,207.69792923439408,213.2524775576324,0,36.43617476,151,16,0.3556124354272717,-0.14161580565818746,-0.0903681225240821,-0.04140052426613632,0.17221122318434032,0.6215526171545995,0.6569951752163916,0.9267457020992902,0.6532525108997514,0.688097300515815,0.9378797247548477,0.4061141999232134,0.43912622775074217,0.8166725464328088,
329,1,0.004027637685143421,489,207.73146307073876,212.2313835253761,0,36.43617476,151,16,0.3464340998176892,-0.11825086773294541,-0.07593233304540067,-0.04346953676136553,0.1749952131793676,0.6306843652250882,0.6666087507340038,0.9245651170036708,0.6654811067363109,0.7006309665151975,0.936652610170902,0.361666965279444,0.39344558679904795,0.7803068433956939,
330,1,0.006789939148601837,481,213.97727719774645,220.5648014282176,0,36.999319045,153,14,0.34417951731292634,-0.11659230989567312,-0.08800316700876891,-0.045076040253893425,0.1843362188470138,0.6153490243142915,0.6499318317503608,0.9127200906533548,0.6407539700120454,0.6751745294462336,0.9230067477735915,0.3713931968497094,0.39981341379216234,0.7676689906489583,
331,1,0.006485447649905774,486,207.94381246374223,213.9901705657739,0,29.756464415,48,119,0.38381483163655916,-0.11051409496756202,-0.10571681756745703,-0.08783689699001092,0.1461592951305008,0.6089461500214988,0.6427605858471608,0.936662780630305,0.7298410678246029,0.7624492024606386,0.9738480211520196,0.5645140638763687,0.5977207706337276,0.9172232729413985,
332,1,0.0054735658806084695,480,213.53421253977797,219.95290977904364,0,36.43617476,151,16,0.34513349307084357,-0.134362867472003,-0.09153727318688495,-0.03908654636029826,0.19378317206867035,0.6192778286796558,0.6541234298910773,0.9131588368325354,0.6449475781009697,0.6793236956988673,0.9230337047243118,0.4191020461838899,0.45226607312408684,0.8095340588594204,
333,1,0.005037218526427999,484,211.36528378505162,216.4588634460373,0,36.43617476,151,16,0.34405662010671656,-0.10838140272384521,-0.08119440838865706,-0.055289039979667255,0.16474534935144738,0.6237697910789259,0.6594324854691531,0.9214598650435527,0.6556631480938117,0.6907394612049842,0.9329634798033388,0.382372794819251,0.41435462828005015,0.7929285776127243,
334,1,0.004430535232456369,492,205.86967781723266,211.41862142650706,0,36.43617476,151,16,0.3380554783814036,-0.1311198573303523,-0.08969008400660097,-0.04391748185828151,0.2031941459268643,0.6541950190022044,0.6882601048562372,0.9158160379808652,0.6800317879104008,0.7133610577799238,0.925368334854203,0.427378602690931,0.4609285499040676,0.8030619715977659,
335,1,0.004997623510279002,484,210.032527169414,214.96177483421008,0,36.43617476,151,16,0.3521451809169388,-0.15090820913057698,-0.08202138290698563,-0.03920567035315052,0.18559883116751344,0.6218072630941524,0.6573013817305134,0.9230008285084688,0.6539692830660707,0.6887499011703856,0.9344091774229731,0.38293577366453435,0.41593201753178066,0.7977971784234047,
336,1,0.004527073825735788,485,209.78196628228935,214.18067888700347,0,36.43617476,151,16,0.352795778012266,-0.12998141440568384,-0.08652727496472362,-0.043017870746386265,0.1760901192877016,0.6175285994596471,0.654155160984686,0.9205942437286849,0.6516438747321601,0.6875937738372077,0.9326778784923994,0.3271994983679102,0.35796765694958876,0.7569308016533454,
337,1,0.004567572015123189,479,215.79267891624616,221.42268400396273,0,36.43617476,151,16,0.3484830854448995,-0.133700969935747,-0.08149798932829062,-0.03566523903411726,0.17533511148649872,0.6078376220231373,0.6438047954744971,0.9148980774797317,0.6396070652645887,0.6749085285322461,0.926636366764838,0.3234504974603921,0.3546625280105919,0.7511873295921428,
338,1,0.0042976072417393535,486,207.47309079937128,212.11851815732302,0,36.43617476,151,16,0.3503665173133714,-0.13258157709088722,-0.09500037847299293,-0.04846864445823417,0.19279302132218654,0.6354583265272659,0.6704831495383328,0.9225034833694524,0.6689637512068048,0.7031038422316951,0.9342969343557476,0.4148294537379098,0.44886436790110673,0.8131083363863155,
339,1,0.004292971288276494,490,207.15195301037696,212.87512723270402,0,36.43617476,151,16,0.3499374796938042,-0.1268412319929344,-0.08844971059751937,-0.039542714625135,0.191654588975001,0.6283793605366584,0.6644957587517794,0.9230717382554409,0.65870685847252,0.6943073040306892,0.9339136902526876,0.429168372262834,0.46289212847256717,0.8247841677517279,
340,1,0.004118416020281306,486,209.25279425814594,213.3652800738226,0,36.43617476,151,16,0.3703927598782291,-0.12088119011663799,-0.07855253648552345,-0.048856925969162385,0.1621025044207381,0.6100635423010912,0.6476557603179212,0.9323573685124807,0.6472789749281325,0.6843578570542139,0.9446113185071573,0.3383804979263171,0.3690698434834281,0.7825850226782658,
341,1,0.005815248936276265,479,212.4000129791883,218.46422953862162,0,36.43617476,151,16,0.3576965416482059,-0.11837658807001608,-0.08430223846151891,-0.04508202444069534,0.177742587997791,0.6151890770880396,0.6509904210834503,0.9175068363233683,0.6446155675649825,0.679778209304343,0.9282409826707915,0.35428972744429094,0.3866543373848472,0.7749582774737485,
342,1,0.006895669873678161,484,206.47255094389803,210.56725359323985,0,29.716817785,44,123,0.36532718096750183,-0.12457252444743008,-0.07772335503267425,-0.05347924481828258,0.18011526786629828,0.6178216982317704,0.6537612700336818,0.9301833877942803,0.8115542664784594,0.8387113110710157,0.9808910101652707,0.5677384782003003,0.6041703169625892,0.9106329956266963,
343,1,0.004870962344043964,486,208.1799605454415,212.86761649550147,0,36.43617476,151,16,0.35940203771518914,-0.12390920432246735,-0.08068231312907655,-0.03573285414240243,0.1826964284224859,0.6261236577234189,0.6625978491284885,0.926538205577854,0.6595065368788987,0.6950453334933718,0.9376881059192819,0.33870097539620625,0.37184816642217616,0.7738795415825549,
344,1,0.004405321110284925,483,211.877763179071,216.83626573434668,0,36.43617476,151,16,0.35271289410583606,-0.12343344000779513,-0.09306572221016494,-0.042047873911835655,0.18650571390370332,0.619737148754295,0.6553661059311892,0.9197766858602722,0.6511346499663947,0.6861635411401145,0.9312080009385034,0.3453016116774676,0.3760771989285505,0.7652155379229546,
345,1,0.0058541580021499165,486,213.0568270735387,218.5602270307491,0,36.43617476,151,16,0.3436255893667162,-0.12820507079690213,-0.08991553650040339,-0.03545960508375708,0.17539503885294272,0.6370634937221427,0.6711880841989487,0.9126296263600178,0.6682173960479247,0.7012641983359695,0.9239863743253707,0.424841872522268,0.46030466712942336,0.8097751512537131,
346,1,0.003897307254045356,487,211.80611745929775,216.35497861044325,0,36.43617476,151,16,0.35045506207871313,-0.12286029389011975,-0.08070264677197664,-0.04529857548870063,0.18355042461587218,0.6305039208930892,0.6667198641153166,0.92393968561889,0.6642526967216157,0.6996315488716711,0.9355522539114824,0.3450660822032574,0.3770676990990828,0.7701620186407416,
347,1,0.004626681608690818,487,209.74816782505144,216.36268145987924,0,36.43617476,151,16,0.34714358520076893,-0.1163619783210211,-0.09040372361861707,-0.04624655571024086,0.18902603353938685,0.631446953079294,0.6674570763113594,0.9179355704626833,0.65774530286395,0.693054908427568,0.9273032247566686,0.44189068792442143,0.47789213847211354,0.8294963992882665,
348,1,0.004453262762153084,493,200.18980647720684,205.03831231938102,0,36.43617476,151,16,0.33804635938316463,-0.12204247733280128,-0.07650830896000207,-0.04036418571516484,0.19618194831590888,0.6549072961195492,0.6890095736785554,0.9206816280427111,0.68592924072387,0.7190359683984484,0.9316725544661736,0.3547234668963187,0.38650767407949255,0.7595117451702542,
349,1,0.004274345623361455,487,207.65017374135988,213.62579371121046,0,36.43617476,151,16,0.3613717664203093,-0.1364694611431308,-0.09053618726258875,-0.047174335021848396,0.1779125730444951,0.6189326851117052,0.6558199885242146,0.9271594388810193,0.6449361615543091,0.6814394452372194,0.936211687294756,0.40171898639133613,0.4351005479367561,0.8179561229188678,
350,1,0.004436677922300769,485,208.45568866936355,213.69160258177618,0,31.269159645000002,90,77,0.34595705227355494,-0.13236088979226074,-0.08125313429188373,-0.036411749957401804,0.1780570659640309,0.6257164699503431,0.6624090819052733,0.9150274776756203,0.7184465481122397,0.7520951225632182,0.9461113881588694,0.5290190057355987,0.56635777495976,0.8737555506116265,
351,1,0.004534138069103862,489,205.51238287226346,211.49779835015204,0,36.43617476,151,16,0.3475235846763274,-0.12152668107952504,-0.09026797002978941,-0.054996346438402906,0.18574401140033217,0.6315406021671659,0.6675289770990229,0.923066752582986,0.6605613745716109,0.6959652707238229,0.9333482734186884,0.43303058344097634,0.46730895980479803,0.8269591732673071,
352,1,0.004806059439816799,481,211.24158293959184,217.0947586794934,0,36.43617476,151,16,0.3507008477968837,-0.13329855186179787,-0.0803875135120018,-0.04648443571103016,0.19210022241836247,0.6235625923295272,0.6579040517672347,0.9143063683236595,0.6513711003721598,0.68519913967476,0.9250100652226244,0.41084602651628055,0.44308914609488337,0.8014122320923373,
353,1,0.00420742363990843,482,214.3035407308619,220.23992296017042,0,36.43617476,151,16,0.3369001362717495,-0.11962117109434055,-0.08480397456158792,-0.037839879123755284,0.1777361215754465,0.6197991594196233,0.6550631413757664,0.9101791888802643,0.648179702597503,0.6828219099538866,0.9209767284294845,0.36157064397477634,0.39370341699339156,0.768639499695538,
354,1,0.004119578632898145,488,209.3826353218667,215.41333393840637,0,36.43617476,151,16,0.3631371516750027,-0.1321302649214087,-0.08925721724590813,-0.04616689907449547,0.17690044012731812,0.6204821426505609,0.6579966606360971,0.9270953596242537,0.6463413768500124,0.683351045558361,0.9358566355634185,0.40428907176970835,0.43929711146172645,0.8228544464169278,
355,1,0.004787731013276296,479,213.28220023966787,219.91194673547272,0,36.43617476,151,16,0.3632771164353454,-0.11993679049713561,-0.08679826519732411,-0.03672579240888003,0.17915022057301194,0.6010796777674675,0.6380170346720112,0.9239669103436885,0.6272981935868205,0.6640451624002728,0.9335219380092634,0.43147232487904863,0.46548029540734376,0.8401626591573035,
356,1,0.004721812908810825,478,211.4099734455954,216.95919512941765,0,36.43617476,151,16,0.3557105605204757,-0.12119633902605854,-0.09174672421881766,-0.04944103716513346,0.17307316429803943,0.6051804888277953,0.6422454763936403,0.9185817302961453,0.6330957535341128,0.669828110368874,0.9288262617691527,0.3476573525499934,0.3786776900307691,0.7749930223014614,
357,1,0.0049173747259393,483,210.52814934865077,216.89257519188874,0,29.756464415,48,119,0.3629349954392221,-0.11169685512309287,-0.08126910815364721,-0.05235595228511371,0.17666635854648288,0.6101388104501861,0.6464066472850656,0.9261934814659526,0.7020954288131559,0.7361521576153981,0.9560580753087539,0.5617785443471708,0.5983220711010692,0.9066805571524067,
358,1,0.006507735898327628,483,209.4361611808362,212.9741589604011,0,36.43617476,151,16,0.3560360631181246,-0.14102141850938998,-0.08700896729268044,-0.039187954604798514,0.19253450181445414,0.6270194759636414,0.6614185702788612,0.9201806922586987,0.6631105461637778,0.6965664456942018,0.933193817388707,0.30880759486235343,0.3384097018943828,0.7304598339453794,
359,1,0.0036056119585137045,489,205.7675773722934,211.60138208163568,0,36.43617476,151,16,0.33696582218831406,-0.12666131351273424,-0.08790294497923479,-0.03967826884400463,0.1898520360891243,0.6390177402674367,0.6739253472030847,0.9168742623530733,0.6690505088241069,0.7032477737053235,0.9279277081784807,0.43398992727298713,0.46782630158105726,0.8154770529753548,
360,1,0.004115035955780912,486,210.08184100791016,215.52631647951728,0,36.43617476,151,16,0.3498318634543407,-0.13198448489395412,-0.08782348347959847,-0.039847784762538134,0.18235857693822521,0.6288272160222914,0.6640799154000594,0.9209180259727079,0.6595603539798086,0.6941684435171794,0.932037646011213,0.4200523967353538,0.4535666270313422,0.815941156175586,
361,1,0.004938963818496524,488,209.6198924765396,215.59852857999488,0,36.43617476,151,16,0.35373461199339673,-0.11781061056672051,-0.09237656806020933,-0.044736677345535776,0.17784813032857036,0.6288344940185361,0.6644954103259388,0.9263317171292563,0.6551825835056962,0.6902645676843674,0.9355113939504823,0.4353931618711451,0.47004108823205404,0.8339331582080486,
362,1,0.004337192077342114,477,212.55404419340658,218.30256312778118,0,36.43617476,151,16,0.3554714468720209,-0.1247647631328421,-0.08009377445156468,-0.041004382556029804,0.18047782262568157,0.6006790478670821,0.6383085717141274,0.9098401279392534,0.6284840439667161,0.6656638366196167,0.9202298201565974,0.33607502206171175,0.36839315361430214,0.7639055110078177,
363,1,0.006253699163989327,473,218.93868105938847,225.29333642581787,0,36.999319045,153,14,0.34091368770331076,-0.1451395874933307,-0.08937288238138595,-0.04201966090036421,0.1871064642513135,0.6117208999866743,0.6452847427911652,0.9045439046294331,0.6362111698581835,0.6693700877441321,0.9146580603765746,0.3927043769090254,0.4238942293489574,0.7804253942582547,
364,1,0.0046822636634823896,485,206.80644290522898,212.34310433269633,0,36.43617476,151,16,0.3486881720718257,-0.12698770928012237,-0.07978559241174187,-0.04125635556393617,0.18711500800283998,0.6320794037569604,0.6676645679842842,0.9126703202455466,0.6625619479179798,0.6973927166056205,0.9239213461312247,0.42584098841852525,0.46051733110021814,0.8113629659450319,
365,1,0.005007858996750354,487,206.33232182831273,212.4531273345005,0,36.43617476,151,16,0.34761732018556574,-0.11504882017982157,-0.07550559007290711,-0.05555862232032171,0.1826991985747472,0.6329624862459431,0.6681064090178038,0.9265064037508322,0.6621994138380672,0.6965587919347949,0.936564374840937,0.3629352654502437,0.3955811494516587,0.7835147728286654,
366,1,0.005581404957923556,473,213.19433345727415,219.72679156438494,0,29.716817785,44,123,0.3788252584075737,-0.14253790128242316,-0.09572736564370468,-0.054114112251653634,0.1960272522732326,0.58957542498894,0.6261142711723046,0.9217383315112243,0.6971005020276355,0.7320067438326533,0.9577556121502049,0.5506360713508284,0.5869946039828127,0.905129289286176,
367,1,0.005283454782069979,489,208.4088857580101,213.48693490546754,0,36.43617476,151,16,0.3449495144887447,-0.11836651930934677,-0.08283296297259364,-0.0416167496506357,0.17706214111596075,0.6348356319683172,0.6706988354964138,0.9220958476140215,0.6641213926929903,0.6993300962605888,0.9324685836296315,0.36615193795516854,0.3980624617292643,0.7790953115382915,
368,1,0.005339509420636285,473,216.85541033682563,221.7248927338852,0,36.43617476,151,16,0.35881806103745045,-0.1367129123297834,-0.08800305995697152,-0.03376284821959794,0.1700855441259689,0.5918279430238008,0.6269916348275433,0.911670051595439,0.6239205997334271,0.6588699149737818,0.9245236648737286,0.31762674551721937,0.3449749409922699,0.7370133716080017,
369,1,0.004250643540752469,477,215.298503845084,220.47617600828482,0,29.716817785,44,123,0.35305586078974205,-0.13724016124241495,-0.08649308632362171,-0.054397406284137244,0.18906208124681298,0.6042821489051973,0.6395789893569553,0.9124243248979266,0.7162635570287832,0.7488038226237484,0.9516683417407445,0.5576416120518257,0.5931295502944787,0.8920208200188185,
370,1,0.004090013273796316,478,213.67793026140745,219.90540147341437,0,36.43617476,151,16,0.35737821942675624,-0.1216883339466256,-0.08817752817018358,-0.04003345546447987,0.18128325296914782,0.5973215520062631,0.6344601149424,0.9161197981257181,0.6234102403977536,0.6602760922908525,0.9258923348868247,0.3489975937097072,0.3803867614708992,0.7771938292851887,
371,1,0.0038732485565825345,481,213.94326368069622,218.76242998008286,0,36.43617476,151,16,0.35096158720393633,-0.11620557977439347,-0.0801647654286698,-0.04852116398111786,0.1789407667813786,0.6056449168800498,0.6422271930569164,0.9168869988546572,0.6375310668519524,0.6736925819022503,0.9287107056950731,0.362784919442796,0.39440214691201614,0.7832038184128643,
372,1,0.00514977934515234,490,206.8022724738531,212.8307147320573,0,36.43617476,151,16,0.34387548148854996,-0.13372724652538495,-0.08796230291650935,-0.042598028054603436,0.1721270860943459,0.6290520913680213,0.6652258285763637,0.9228643245756604,0.6543853588719905,0.6899977852665375,0.9317856258898527,0.4214287576578907,0.45613978495439694,0.8223221759800298,
373,1,0.00464774797692631,481,212.6578810179894,217.9457495453404,0,36.43617476,151,16,0.3495025333383527,-0.11682494090541391,-0.08591777421551774,-0.04431109984735734,0.19045398823387844,0.6133181339037266,0.6491291060737638,0.9151440542243541,0.6439169348170459,0.6791482376704555,0.9265367855403821,0.35964235232690367,0.39161891571404506,0.7756350287493834,
374,1,0.004676358214207471,487,207.0258818313926,212.45266082846854,0,36.43617476,151,16,0.35839023605802817,-0.135253944704946,-0.09505804506125771,-0.0541970405203852,0.18708748625387983,0.6268381935018771,0.6617257546788774,0.9334874211307441,0.6569426993551701,0.6911062802901105,0.9435281315802451,0.40442747542941604,0.43795152557100947,0.8223845679805791,
375,1,0.004510162808849126,488,207.60488958676754,211.98368602438035,0,36.43617476,151,16,0.3436952797588453,-0.12215415231982224,-0.08807691842186426,-0.03127624691007223,0.18353007318960476,0.6343881909810222,0.6701874923632644,0.9207212950546586,0.6670250544028975,0.7020885828089317,0.9323450598301387,0.3580248428345608,0.3894991786163705,0.771265771493981,
376,1,0.0060289044121303505,482,213.2714720573703,217.67886726120264,0,36.43617476,151,16,0.3604553595941973,-0.11686745976343504,-0.0866871197809704,-0.04548909637181245,0.18181353975982215,0.6173732895431264,0.6537230558224694,0.9219009063690098,0.6498784414766018,0.6856135443739675,0.9334460165347331,0.35791898007192013,0.3898590306725824,0.7812697697505008,
377,1,0.004509894402139696,480,210.65363109380047,215.67476157049146,0,29.756464415,48,119,0.35639833561163425,-0.1424908554044117,-0.09357966343990004,-0.041108082979607795,0.1915642654153922,0.6125080076977644,0.6484785771291806,0.9189807064977447,0.728738672086758,0.7617482802276075,0.9574686627889698,0.5598509371460456,0.5959433454732855,0.896676312256981,
378,1,0.007266246715945799,479,214.80795972311773,220.0918805598938,0,36.43617476,151,16,0.3497873184733557,-0.11461684255376772,-0.09953261090125408,-0.05141517284409302,0.1852911202417865,0.6187996089343838,0.6528487081394618,0.9179009001105551,0.6497413168863185,0.6830518751641869,0.9294229303576274,0.3617928646654398,0.39350538821759323,0.7741763486871902,
379,1,0.004480102379507817,489,207.77035851798078,213.79531992297547,0,36.43617476,151,16,0.3497671820825273,-0.12029496304359209,-0.083181901889132,-0.049072459448010086,0.17405810766834176,0.6324904216492809,0.6675520770066383,0.9259262607086686,0.660910256919646,0.6953243919507672,0.9359041810918024,0.43156561635253743,0.46555580803752106,0.8279594625793162,
380,1,0.005666634922309035,490,205.88513368253203,211.55334658989136,0,36.43617476,151,16,0.35520285347525365,-0.12002441719641209,-0.09068722759680475,-0.026422354059258996,0.1829535282112348,0.6394417280743676,0.6735219246270951,0.9227960230975023,0.6698702334015816,0.703320679118529,0.9339430004189001,0.44203730067812297,0.47473519664440544,0.8235611859974044,
381,1,0.005231510768271408,481,211.56098028206836,217.3931234067261,0,36.43617476,151,16,0.3412733419543399,-0.12099269524551234,-0.07695237499528415,-0.039018877024587194,0.1987875125129749,0.6289771476150342,0.6633132381301671,0.912161784083386,0.6568919847330283,0.690408697847492,0.9225821936702413,0.35684226853123463,0.3897323006304566,0.7643713112848343,
382,1,0.0043687471298354,480,215.52855865610124,221.95218224559778,0,29.756464415,48,119,0.345677598814029,-0.12167475274307929,-0.07063270877504148,-0.034199135518435474,0.16371137367617433,0.6186350253916479,0.6549358100901852,0.914420323332001,0.7340202827623322,0.7664288226205055,0.9525566573249206,0.5726783993136759,0.6095121342731095,0.8957102471968373,
383,1,0.005242888804513571,480,211.6861655294519,218.575802160347,0,36.43617476,151,16,0.34497035095834055,-0.1326097800198352,-0.09720029479483931,-0.041216417275610574,0.1863997033844339,0.624626304368033,0.6594680883397972,0.9144008003239331,0.6475357333308742,0.681949058160086,0.9231560968741259,0.4195172571652405,0.45259983219480193,0.8088006434417494,
384,1,0.004589488073043431,480,211.7322492535934,216.29827666053427,0,36.696902405,152,15,0.3578767644182988,-0.11542867525451547,-0.08437887399963759,-0.04902116244492764,0.1875757473645652,0.6116278994994142,0.6481794065121775,0.9198538747860531,0.6428351084320562,0.6788236108587795,0.9310866174298895,0.354611239015909,0.38672364766053136,0.7794878825257264,
385,1,0.004569050710582965,490,209.09048805900346,215.37589483303623,0,30.84344416,80,87,0.3509735916725818,-0.13595810420511967,-0.08342359775860655,-0.03492943093031066,0.18520868121159015,0.6364404437959085,0.6716845804569511,0.9287742263027593,0.7133421306198283,0.7462706120658611,0.9535691078887844,0.5581633145093964,0.5941334714105748,0.8969809360790436,
386,1,0.005281037201758279,484,211.4054504259762,216.6489922347647,0,36.43617476,151,16,0.36232537720870917,-0.12802670334645047,-0.0902681648505912,-0.05148089854020715,0.19254066822307653,0.6152362384959926,0.6507561441896865,0.9246867962972288,0.6487132021305588,0.6834697905734423,0.9364158625885913,0.3323653353921591,0.36370637855391064,0.7644975696380902,
387,1,0.005041236069284657,486,207.59443760307713,212.34503071182326,0,36.43617476,151,16,0.3561595073898976,-0.12175505514254421,-0.0841077470165551,-0.048216696475243556,0.1872469880154255,0.6269003326835363,0.6620923852214086,0.9245541365711849,0.6604902272480517,0.6949968260437591,0.9364710777783695,0.34786307383459747,0.37825559561760724,0.7673784586013179,
388,1,0.004492799494570327,484,212.3085907089991,218.57324681347376,0,36.43617476,151,16,0.3437609360264029,-0.12633648822729776,-0.07685135231597004,-0.044634081951277396,0.1778446257417389,0.6284028921387267,0.6630208021107441,0.918553099560733,0.6553576600968407,0.6893280888904494,0.9284613701238935,0.4249177733701961,0.4588472407593397,0.8167714822572436,
389,1,0.0060351928997510445,487,208.54128424115237,214.2546421632681,0,36.43617476,151,16,0.35426661069316856,-0.11005822634837913,-0.09116131917914846,-0.05095473735329992,0.16898436536744488,0.6179824952870402,0.6544472763052689,0.9220146851603054,0.6474130966177541,0.6833371734123932,0.9324760652270224,0.37237559770663453,0.40495966048982435,0.7923304401362405,
390,1,0.006002934805489074,483,215.01184335666642,217.6687127695995,0,36.43617476,151,16,0.3615703088838073,-0.1297394863277981,-0.08503843611149946,-0.04888977674165425,0.16923779627096946,0.6241900945263806,0.660176699508077,0.9265362397820764,0.659925778143718,0.6950089546088474,0.9386473773100296,0.32092966100093223,0.35202740651149833,0.7559632787657959,
391,1,0.0055515332061654475,481,213.50623128063003,219.53338998577635,0,36.43617476,151,16,0.35595702174612154,-0.12363068948778501,-0.08142764522181405,-0.044822268737230234,0.18551541820526607,0.6130557482342404,0.6495428606836487,0.914979636217362,0.6400533114428354,0.6760888149570241,0.9250152140636506,0.42373120782052603,0.4583205130520748,0.8211125787116466,
